Unnamed: 0,CPUname,Type,Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (MHz),Foundry,Vendor,FP16 GFLOPS,FP32 GFLOPS,FP64 GFLOPS,price,cpuMark,cpuValue,threadMark,threadValue,TDP,powerPerf,cores,testDate,socket,category
1733,Intel Core i5-7400,CPU,2017-01-03,14.0,65.0,,,3000.0,Intel,Intel,,,,175.0,5499,31.42,2103,12.01,65.0,84.6,4,2017,FCLGA1151,Desktop
1736,Intel Xeon X5670,CPU,2010-03-16,32.0,95.0,239.0,1170.0,2933.0,Intel,Intel,,,,63.94,6090,95.25,1392,21.77,95.0,64.11,6,2010,LGA1366,Server
1738,Intel Core i7-2760QM,CPU,2011-09-04,32.0,45.0,216.0,1160.0,2400.0,Intel,Intel,,,,138.02,4353,31.54,1534,11.12,45.0,96.72,4,2011,BGA1224,Laptop
1739,Intel Core i7-920,CPU,2008-11-17,45.0,130.0,263.0,731.0,2666.0,Intel,Intel,,,,189.88,2741,14.44,1220,6.42,130.0,21.09,4,2008,LGA1366,Desktop
1740,Intel Celeron E3200,CPU,2009-08-30,45.0,65.0,82.0,228.0,2400.0,Intel,Intel,,,,19.99,860,43.02,992,49.63,65.0,13.23,2,2009,LGA775,Desktop
1741,Intel Core i5-9500F,CPU,2019-04-23,14.0,65.0,,,3000.0,Intel,Intel,,,,182.0,10330,56.76,2676,14.7,65.0,158.92,6,2019,FCLGA1151-2,Desktop
1743,Intel Xeon E3-1225,CPU,2011-04-03,32.0,95.0,216.0,1160.0,3100.0,Intel,Intel,,,,69.0,3817,55.32,1572,22.78,95.0,40.18,4,2011,LGA1155,Server
1744,Intel Core Solo T1300,CPU,2006-01-05,65.0,27.0,90.0,151.0,1660.0,Intel,Intel,,,,,210,,518,,27.0,7.78,1,2009,PGA478,Laptop
1745,Intel Core i5-3470T,CPU,2012-06-01,22.0,35.0,6.0,,2900.0,Intel,Intel,,,,269.95,2958,10.96,1791,6.64,35.0,84.53,2,2012,LGA1155,Desktop
1748,Intel Xeon W3565,CPU,2009-11-01,45.0,130.0,263.0,731.0,3200.0,Intel,Intel,,,,59.95,3331,55.56,1496,24.95,130.0,25.62,4,2009,LGA1366,Server
1749,Intel Pentium E6300,CPU,2009-05-09,45.0,65.0,82.0,228.0,2800.0,Intel,Intel,,,,41.85,1000,23.89,1129,26.97,65.0,15.38,2,2009,LGA775,Desktop
1750,Intel Core i3-10105T,CPU,2021-03-16,14.0,35.0,,,3000.0,Intel,Intel,,,,122.0,7850,64.34,2350,19.26,35.0,224.28,4,2021,FCLGA1200,Desktop
1757,Intel Core i7-2860QM,CPU,2011-09-04,32.0,45.0,216.0,1160.0,2500.0,Intel,Intel,,,,182.01,4607,25.31,1597,8.77,45.0,102.37,4,2011,BGA1224,Laptop
1758,Intel Xeon E5-2687W v2,CPU,2013-09-01,22.0,130.0,160.0,1400.0,3400.0,Intel,Intel,,,,432.19,12083,27.96,2067,4.78,150.0,80.56,8,2013,FCLGA2011,Server
1759,Intel Core i7-10870H,CPU,2020-09-17,14.0,45.0,,,2200.0,Intel,Intel,,,,417.0,15027,36.04,2726,6.54,45.0,333.93,8,2020,FCBGA1440,Laptop
1762,Intel Celeron 847,CPU,2011-06-19,32.0,17.0,131.0,504.0,1100.0,Intel,Intel,,,,315.0,470,1.49,483,1.53,17.0,27.62,2,2011,BGA1023,Laptop
1763,Intel Xeon X5680,CPU,2010-02-14,32.0,130.0,239.0,1170.0,3333.0,Intel,Intel,,,,145.0,6811,46.97,1510,10.41,130.0,52.39,6,2010,LGA1366,Server
1764,Intel Celeron D 352,CPU,2006-05-28,65.0,84.0,109.0,125.0,3200.0,Intel,Intel,,,,,283,,674,,86.0,3.29,1,2009,PLGA775,Desktop
1765,Intel Core M-5Y51,CPU,2014-10-27,14.0,5.0,50.0,,1100.0,Intel,Intel,,,,,2191,,1407,,4.5,486.85,2,2015,FCBGA1234,Laptop
1766,Intel Celeron 450,CPU,2008-08-31,65.0,35.0,77.0,105.0,2200.0,Intel,Intel,,,,38.99,445,11.41,613,15.73,35.0,12.71,1,2009,LGA775,Desktop
1769,Intel Core i5-8400T,CPU,2018-04-02,14.0,35.0,,,1700.0,Intel,Intel,,,,239.84,7447,31.05,1924,8.02,35.0,212.77,6,2018,FCLGA1151-2,Desktop
1770,Intel Celeron N2830,CPU,2014-02-23,22.0,7.0,,,2160.0,Intel,Intel,,,,149.99,542,3.62,630,4.2,7.5,72.33,2,2014,FCBGA1170,Laptop
1775,Intel Celeron B710,CPU,2011-06-19,32.0,35.0,131.0,504.0,1600.0,Intel,Intel,,,,,106,,101,,35.0,3.02,1,2015,rPGA988B,Laptop
1776,Intel Core i5-10400F,CPU,2020-04-30,14.0,65.0,,,2900.0,Intel,Intel,,,,124.99,12439,99.52,2572,20.58,65.0,191.37,6,2020,FCLGA1200,Desktop
1780,Intel Pentium SU2700,CPU,2009-06-02,45.0,10.0,107.0,410.0,1300.0,Intel,Intel,,,,,239,,432,,10.0,23.87,1,2009,unknown,Laptop
1783,Intel Xeon 5160,CPU,2006-06-26,65.0,80.0,,,3000.0,Intel,Intel,,,,43.5,963,22.14,1134,26.08,80.0,12.04,2,2009,LGA771,Server
1785,Intel Core i3-2312M,CPU,2011-09-01,32.0,35.0,149.0,624.0,2100.0,Intel,Intel,,,,,1138,,927,,35.0,32.52,2,2012,PGA988B,Laptop
1791,Intel Pentium P6000,CPU,2010-06-20,32.0,35.0,81.0,384.0,1877.0,Intel,Intel,,,,,765,,713,,35.0,21.86,2,2010,PGA988,Laptop
1792,Intel Atom 330,CPU,2008-06-03,45.0,8.0,96.0,47.0,1600.0,Intel,Intel,,,,,371,,168,,8.0,46.43,2,2009,BGA437,Desktop
1794,Intel Celeron N2940,CPU,2014-05-22,22.0,7.0,,,1830.0,Intel,Intel,,,,,1035,,612,,7.5,138,4,2014,FCBGA1170,Laptop
1795,Intel Pentium 2020M,CPU,2012-09-01,22.0,35.0,118.0,1400.0,2400.0,Intel,Intel,,,,134.0,1367,10.2,1268,9.46,35.0,39.06,2,2013,FCPGA988,Laptop
1805,Intel Xeon Platinum 8268,CPU,2018-12-11,14.0,205.0,,8000.0,2900.0,Intel,Intel,,,,6005.98,30103,5.01,2167,0.36,205.0,146.84,24,2019,FCLGA3647,Server
1806,Intel Core i5-5350U,CPU,2015-03-01,14.0,15.0,,,1800.0,Intel,Intel,,,,,2614,,1694,,15.0,174.29,2,2015,FCBGA1168,Laptop
1808,Intel Xeon E5530,CPU,2009-03-30,45.0,80.0,263.0,731.0,2400.0,Intel,Intel,,,,29.99,2614,87.15,1156,38.55,80.0,32.67,4,2009,LGA1366,Server
1813,Intel Core i5-8259U,CPU,2018-04-05,14.0,28.0,123.0,,2300.0,Intel,Intel,,,,519.99,8131,15.64,2246,4.32,28.0,290.39,4,2018,FCBGA1528,Laptop
1815,Intel Core i7-620M,CPU,2010-01-07,32.0,35.0,81.0,384.0,2677.0,Intel,Intel,,,,112.87,1999,17.71,1285,11.38,35.0,57.13,2,2010,BGA1288,Laptop
1817,Intel Core i9-11900,CPU,2021-03-16,14.0,65.0,,,2500.0,Intel,Intel,,,,347.88,23117,66.45,3443,9.9,65.0,355.65,8,2021,FCLGA1200,Desktop
1823,Intel Core i7-4771,CPU,2013-09-01,22.0,84.0,177.0,1400.0,3500.0,Intel,Intel,,,,196.86,7074,35.93,2190,11.13,84.0,84.21,4,2013,LGA1150,Desktop
1825,Intel Core i7-4712HQ,CPU,2014-04-01,22.0,37.0,264.0,1400.0,2300.0,Intel,Intel,,,,,5161,,1672,,37.0,139.48,4,2014,FCBGA1364,Laptop
1828,Intel Core i5-2430M,CPU,2011-10-01,32.0,35.0,149.0,624.0,2400.0,Intel,Intel,,,,73.02,2007,27.48,1244,17.04,35.0,57.33,2,2011,PGA988B,Laptop
1833,Intel Xeon Gold 6354,CPU,2021-04-06,10.0,205.0,,,3000.0,Intel,Intel,,,,2932.63,41434,14.13,2406,0.82,205.0,202.12,18,2021,FCLGA4189,Server
1839,Intel Core i3-2330M,CPU,2011-06-01,32.0,35.0,149.0,624.0,2200.0,Intel,Intel,,,,39.95,1235,30.9,984,24.62,35.0,35.27,2,2011,BGA1023,Laptop
1846,Intel Pentium Gold G5600,CPU,2018-04-02,14.0,51.0,,,3900.0,Intel,Intel,,,,158.0,3769,23.85,2291,14.5,54.0,69.79,2,2018,FCLGA1151-2,Desktop
1849,Intel Core i5-580M,CPU,2010-09-26,32.0,35.0,81.0,382.0,2667.0,Intel,Intel,,,,99.95,1914,19.14,1266,12.66,35.0,54.67,2,2010,BGA1288,Laptop
1851,Intel Core i3-6320,CPU,2015-09-01,14.0,51.0,150.0,1400.0,3900.0,Intel,Intel,,,,145.0,4372,30.15,2343,16.16,51.0,85.73,2,2015,LGA 1151,Desktop
1855,Intel Core i3-1110G4,CPU,2020-09-02,10.0,15.0,,,1800.0,Intel,Intel,,,,281.0,3421,12.18,1986,7.07,,,2,2022,FCBGA1598,Mobile/Embedded
1860,Intel Celeron E1500,CPU,2008-11-30,65.0,65.0,77.0,105.0,2200.0,Intel,Intel,,,,19.65,649,33.02,785,39.95,65.0,9.98,2,2009,LGA775,Desktop
1861,Intel Pentium G620,CPU,2011-05-22,32.0,65.0,131.0,504.0,2600.0,Intel,Intel,,,,11.99,1207,100.66,1203,100.3,65.0,18.57,2,2011,LGA1155,Desktop
1864,Intel Core i7-9800X,CPU,2018-10-19,14.0,165.0,,,3800.0,Intel,Intel,,,,650.0,18240,28.06,2595,3.99,165.0,110.54,8,2018,FCLGA2066,Desktop
1866,Intel Celeron E1600,CPU,2009-05-31,65.0,65.0,77.0,105.0,2400.0,Intel,Intel,,,,,712,,877,,65.0,10.95,2,2009,LGA775,Desktop
1870,Intel Pentium Gold G5400,CPU,2018-04-02,14.0,51.0,,,3700.0,Intel,Intel,,,,112.88,3723,32.98,2224,19.71,54.0,68.94,2,2018,FCLGA1151-2,Desktop
1871,Intel Core i5-10400H,CPU,2020-04-02,14.0,45.0,,,2600.0,Intel,Intel,,,,250.0,8916,35.66,2738,10.95,45.0,198.13,4,2020,FCBGA1440,Laptop
1876,Intel Xeon X5672,CPU,2011-02-14,32.0,95.0,239.0,1170.0,3200.0,Intel,Intel,,,,44.99,5117,113.73,1570,34.9,95.0,53.86,4,2011,LGA1366,Server
1880,Intel Core i7-3740QM,CPU,2012-09-03,22.0,45.0,160.0,1400.0,2700.0,Intel,Intel,,,,218.02,5708,26.18,1885,8.65,45.0,126.85,4,2012,rPGA988B,Laptop
1883,Intel Core i5-3610ME,CPU,2012-06-01,22.0,35.0,118.0,,2700.0,Intel,Intel,,,,,2553,,1574,,35.0,72.95,2,2012,BGA1023,Laptop
1884,Intel Celeron G1820T,CPU,2013-12-01,22.0,54.0,177.0,1400.0,2400.0,Intel,Intel,,,,42.0,1614,38.43,1396,33.24,35.0,46.11,2,2014,LGA1150,Desktop
1888,Intel Xeon E3-1220,CPU,2011-04-03,32.0,80.0,216.0,1160.0,3100.0,Intel,Intel,,,,40.26,3855,95.75,1582,39.29,80.0,48.18,4,2011,LGA1155,Server
1891,Intel Xeon W3520,CPU,2009-03-30,45.0,130.0,263.0,731.0,2666.0,Intel,Intel,,,,59.0,2787,47.23,1245,21.11,130.0,21.44,4,2009,LGA1366,Server
1892,Intel Core i7-4820K,CPU,2013-09-01,22.0,130.0,257.0,1860.0,3700.0,Intel,Intel,,,,149.73,6501,43.42,1945,12.99,130.0,50.01,4,2013,FCLGA2011,Desktop
1893,Intel Core M-5Y10c,CPU,2014-10-27,14.0,5.0,50.0,,800.0,Intel,Intel,,,,281.0,1822,6.49,1080,3.84,4.5,404.97,2,2015,FCBGA1234,Laptop
1894,Intel Xeon E5503,CPU,2010-03-16,45.0,80.0,263.0,731.0,2000.0,Intel,Intel,,,,130.19,804,6.18,845,6.49,80.0,10.05,2,2010,LGA1366,Server
1899,Intel Core i5-5257U,CPU,2015-03-01,14.0,28.0,,,2700.0,Intel,Intel,,,,,3044,,1881,,23.0,132.36,2,2015,FCBGA1168,Laptop
1900,Intel Core i7-7700T,CPU,2017-01-03,14.0,35.0,,,2900.0,Intel,Intel,,,,390.0,7561,19.39,2156,5.53,35.0,216.04,4,2017,FCLGA1151,Desktop
1902,Intel Celeron G3930,CPU,2017-01-03,14.0,51.0,,,2900.0,Intel,Intel,,,,179.88,2270,12.62,1794,9.97,51.0,44.51,2,2017,FCLGA1151,Desktop
1904,Intel Core i3-9320,CPU,2019-04-23,14.0,62.0,,,3700.0,Intel,Intel,,,,217.97,7358,33.76,2711,12.44,62.0,118.68,4,2019,FCLGA1151-2,Desktop
1907,Intel Xeon Platinum 8260M,CPU,2018-12-11,14.0,165.0,,8000.0,2400.0,Intel,Intel,,,,7705.0,33970,4.41,2315,0.3,165.0,205.88,24,2020,LGA3647,Server
1911,Intel Core i5-760,CPU,2010-07-18,45.0,95.0,296.0,774.0,2800.0,Intel,Intel,,,,265.0,2599,9.81,1309,4.94,95.0,27.36,4,2010,LGA1156,Desktop
1922,Intel Xeon E5607,CPU,2011-02-14,32.0,80.0,239.0,1170.0,2266.0,Intel,Intel,,,,100.0,2686,26.86,1002,10.02,80.0,33.58,4,2011,LGA1366,Server
1924,Intel Core i3-7100,CPU,2017-01-03,14.0,51.0,,,3900.0,Intel,Intel,,,,127.99,4342,33.92,2338,18.27,51.0,85.13,2,2017,FCLGA1151,Desktop
1934,Intel Xeon L5530,CPU,2009-08-09,45.0,60.0,263.0,731.0,2400.0,Intel,Intel,,,,148.37,2522,17.0,1169,7.88,60.0,42.03,4,2011,LGA1366,Server
1937,Intel Pentium 3550M,CPU,2013-09-01,22.0,37.0,118.0,1400.0,2300.0,Intel,Intel,,,,215.92,1309,6.06,1183,5.48,37.0,35.38,2,2014,FCPGA946,Laptop
1941,Intel Core i5-2320,CPU,2011-09-04,32.0,95.0,216.0,1160.0,3000.0,Intel,Intel,,,,303.5,3632,11.97,1512,4.98,95.0,38.23,4,2011,LGA1155,Desktop
1949,Intel Pentium G4600,CPU,2017-01-03,14.0,51.0,,,3600.0,Intel,Intel,,,,104.94,3605,34.36,2186,20.83,51.0,70.69,2,2017,FCLGA1151,Desktop
1950,Intel Pentium G4520,CPU,2015-09-01,14.0,51.0,150.0,1400.0,3600.0,Intel,Intel,,,,137.99,2926,21.2,2200,15.94,51.0,57.37,2,2015,FCLGA1151,Desktop
1956,Intel Core i3-2350M,CPU,2011-10-01,32.0,35.0,149.0,624.0,2300.0,Intel,Intel,,,,36.03,1263,35.04,1004,27.86,35.0,36.07,2,2011,PGA988B,Laptop
1962,Intel Core i3-4370,CPU,2014-07-21,22.0,54.0,177.0,1400.0,3800.0,Intel,Intel,,,,299.0,3807,12.73,2126,7.11,54.0,70.49,2,2014,LGA1150,Desktop
1967,Intel Core i5-10200H,CPU,2020-09-17,14.0,45.0,,,2400.0,Intel,Intel,,,,250.0,8414,33.65,2481,9.93,45.0,186.97,4,2020,FCBGA1440,Laptop
1972,Intel Core i5-11400F,CPU,2021-03-16,14.0,65.0,,,2600.0,Intel,Intel,,,,149.99,17213,114.76,3023,20.15,65.0,264.82,6,2021,FCLGA1200,Desktop
1973,Intel Xeon E5540,CPU,2009-03-30,45.0,80.0,263.0,731.0,2533.0,Intel,Intel,,,,71.45,2738,38.33,1200,16.79,80.0,34.23,4,2009,LGA1366,Server
1975,Intel Core i7-5500U,CPU,2015-03-01,14.0,15.0,,,2400.0,Intel,Intel,,,,,2719,,1631,,15.0,181.28,2,2015,FCBGA1168,Laptop
1978,Intel Celeron G4900,CPU,2018-04-03,14.0,51.0,,,3100.0,Intel,Intel,,,,105.95,2448,23.11,1914,18.06,54.0,45.34,2,2018,FCLGA1151-2,Desktop
1980,Intel Celeron G530T,CPU,2011-09-04,32.0,35.0,131.0,504.0,2000.0,Intel,Intel,,,,16.99,1056,62.15,962,56.61,35.0,30.17,2,2011,LGA1155,Desktop
1981,Intel Core i5-11500T,CPU,2021-03-16,14.0,35.0,,,1500.0,Intel,Intel,,,,192.0,13820,71.98,2571,13.39,35.0,394.85,6,2021,FCLGA1200,Desktop
1982,Intel Core i5-8600,CPU,2018-02-14,14.0,65.0,,,3100.0,Intel,Intel,,,,275.67,9849,35.73,2582,9.36,65.0,151.52,6,2018,FCLGA1151-2,Desktop
1984,Intel Core i5-5300U,CPU,2015-03-01,14.0,15.0,,,2300.0,Intel,Intel,,,,289.99,2740,9.45,1647,5.68,15.0,182.66,2,2015,FCBGA1168,Laptop
1985,Intel Core i7-3840QM,CPU,2012-09-03,22.0,45.0,160.0,1400.0,2800.0,Intel,Intel,,,,548.87,5966,10.87,1954,3.56,45.0,132.57,4,2012,rPGA988B,Laptop
1987,Intel Xeon X5550,CPU,2009-03-30,45.0,95.0,263.0,731.0,2666.0,Intel,Intel,,,,49.0,2988,60.98,1317,26.89,95.0,31.45,4,2009,LGA1366,Server
1988,Intel Core i7-930,CPU,2010-02-28,45.0,130.0,263.0,731.0,2800.0,Intel,Intel,,,,29.99,2877,95.94,1276,42.54,130.0,22.13,4,2010,LGA1366,Desktop
1989,Intel Pentium G870,CPU,2012-06-03,32.0,65.0,131.0,504.0,3100.0,Intel,Intel,,,,77.0,1495,19.41,1464,19.01,65.0,22.99,2,2012,FCLGA1155,Desktop
1990,Intel Core i5-4440S,CPU,2013-09-01,22.0,65.0,177.0,1400.0,2800.0,Intel,Intel,,,,188.0,4277,22.75,1790,9.52,65.0,65.79,4,2013,LGA1150,Desktop
1996,Intel Core i7-980X,CPU,2010-03-16,32.0,130.0,239.0,1170.0,3333.0,Intel,Intel,,,,144.62,6813,47.11,1532,10.59,130.0,52.41,6,2010,LGA1366,Desktop
2003,Intel Core i9-10900KF,CPU,2020-04-30,14.0,125.0,,,3700.0,Intel,Intel,,,,339.99,23508,69.14,3141,9.24,125.0,188.06,10,2020,FCLGA1200,Desktop
2005,Intel Core i3-4360T,CPU,2014-07-21,22.0,35.0,177.0,1400.0,3200.0,Intel,Intel,,,,,3164,,1852,,35.0,90.4,2,2014,LGA1150,Desktop
2006,Intel Xeon W3690,CPU,2011-02-14,32.0,130.0,239.0,1170.0,3466.0,Intel,Intel,,,,450.19,7208,16.01,1606,3.57,130.0,55.45,6,2011,LGA1366,Server
2017,Intel Core i7-4910MQ,CPU,2014-01-20,22.0,47.0,177.0,1400.0,2900.0,Intel,Intel,,,,459.95,6265,13.62,2019,4.39,47.0,133.3,4,2014,FCPGA946,Laptop
2018,Intel Atom N450,CPU,2009-12-21,45.0,6.0,66.0,123.0,1667.0,Intel,Intel,,,,,177,,270,,5.5,32.16,1,2010,BGA559,Laptop
2019,Intel Pentium G620T,CPU,2011-05-22,32.0,35.0,131.0,504.0,2200.0,Intel,Intel,,,,19.99,896,44.84,961,48.05,35.0,25.61,2,2011,LGA1155,Desktop
2023,Intel Xeon Silver 4310T,CPU,2021-04-06,10.0,105.0,,,2300.0,Intel,Intel,,,,668.18,20973,31.39,2288,3.42,105.0,199.74,10,2021,FCLGA4189,Server
2024,Intel Core i5-8350U,CPU,2017-08-21,14.0,15.0,123.0,,1700.0,Intel,Intel,,,,297.0,6284,21.16,2031,6.84,15.0,418.94,4,2017,FC-BGA1356,Laptop
2025,Intel Xeon E3-1245,CPU,2011-04-03,32.0,95.0,216.0,1160.0,3300.0,Intel,Intel,,,,245.0,5366,21.9,1741,7.11,95.0,56.49,4,2011,LGA1155,Server
2027,Intel Core i5-5287U,CPU,2015-03-01,14.0,28.0,,,2900.0,Intel,Intel,,,,,3216,,2029,,28.0,114.87,2,2015,FCBGA1168,Laptop
2030,Intel Core i5-8400H,CPU,2018-04-02,14.0,45.0,126.0,,2500.0,Intel,Intel,,,,250.0,8037,32.15,2466,9.86,45.0,178.61,4,2018,FCBGA1440,Laptop
2034,Intel Core i5-650,CPU,2010-01-07,32.0,73.0,81.0,382.0,3200.0,Intel,Intel,,,,33.98,2215,65.19,1386,40.78,73.0,30.34,2,2010,LGA1156,Desktop
2036,Intel Celeron G440,CPU,2011-09-04,32.0,35.0,131.0,504.0,1600.0,Intel,Intel,,,,100.0,426,4.26,739,7.39,35.0,12.17,1,2012,LGA1155,Desktop
2037,Intel Core Duo T2300,CPU,2006-01-05,65.0,31.0,90.0,151.0,1660.0,Intel,Intel,,,,,330,,519,,31.0,10.65,2,2009,BGA479,Laptop
2038,Intel Xeon W3505,CPU,2009-03-30,45.0,130.0,263.0,731.0,2533.0,Intel,Intel,,,,14.86,1142,76.86,1104,74.29,130.0,8.79,2,2009,LGA1366,Server
2040,Intel Xeon E3-1270,CPU,2011-04-03,32.0,80.0,216.0,1160.0,3400.0,Intel,Intel,,,,79.97,5386,67.35,1761,22.02,80.0,67.32,4,2011,LGA1155,Server
2043,Intel Xeon Gold 6330,CPU,2021-04-06,10.0,205.0,,,2000.0,Intel,Intel,,,,1904.0,43056,22.61,2034,1.07,205.0,210.03,28,2021,FCLGA4189,Server
2048,Intel Core i5-3210M,CPU,2012-06-01,22.0,35.0,118.0,,2500.0,Intel,Intel,,,,52.02,2449,47.08,1534,29.49,35.0,69.98,2,2012,PGA988B,Laptop
2049,Intel Pentium B940,CPU,2011-06-19,32.0,35.0,131.0,504.0,2000.0,Intel,Intel,,,,29.94,832,27.78,861,28.75,35.0,23.77,2,2011,PGA988,Laptop
2050,Intel Core i3-3220,CPU,2012-09-03,22.0,55.0,94.0,,3300.0,Intel,Intel,,,,39.94,2203,55.15,1725,43.18,55.0,40.05,2,2012,LGA1155,Desktop
2056,Intel Pentium U5400,CPU,2010-05-25,32.0,18.0,81.0,384.0,1200.0,Intel,Intel,,,,,538,,503,,18.0,29.89,2,2010,BGA1288,Laptop
2059,Intel Pentium 3805U,CPU,2015-03-01,14.0,15.0,,,1900.0,Intel,Intel,,,,,1148,,1079,,15.0,76.51,2,2015,FCBGA1168,Laptop
2061,Intel Core i3-7320,CPU,2017-01-03,14.0,51.0,,,4100.0,Intel,Intel,,,,177.19,4856,27.4,2499,14.1,51.0,95.21,2,2017,FCLGA1151,Desktop
2062,Intel Pentium E5500,CPU,2010-04-18,45.0,65.0,82.0,228.0,2800.0,Intel,Intel,,,,15.99,1010,63.14,1140,71.31,65.0,15.53,2,2010,LGA775,Desktop
2070,Intel Celeron 3755U,CPU,2015-03-01,14.0,15.0,,,1700.0,Intel,Intel,,,,,1182,,1022,,15.0,78.81,2,2015,FCBGA1168,Laptop
2074,Intel Core i3-8100,CPU,2017-10-05,14.0,62.0,,,2800.0,Intel,Intel,,,,169.99,6163,36.26,2240,13.18,65.0,94.82,4,2017,FCLGA1151-2,Desktop
2076,Intel Core i3-550,CPU,2010-05-30,32.0,73.0,81.0,382.0,3200.0,Intel,Intel,,,,18.46,1588,86.01,1342,72.69,73.0,21.75,2,2010,LGA1156,Desktop
2077,Intel Xeon E5504,CPU,2009-03-30,45.0,80.0,263.0,731.0,2000.0,Intel,Intel,,,,64.0,1529,23.89,838,13.1,80.0,19.11,4,2009,LGA1366,Server
2078,Intel Core i7-8709G,CPU,2018-02-01,14.0,65.0,,,3100.0,Intel,Intel,,,,,7990,,2291,,100.0,79.9,4,2018,BGA2270,Laptop
2080,Intel Core i5-3470,CPU,2012-06-01,22.0,77.0,8.0,,3200.0,Intel,Intel,,,,105.57,4657,44.11,1943,18.4,77.0,60.48,4,2012,LGA1155,Desktop
2089,Intel Core i3-540,CPU,2010-01-07,32.0,73.0,81.0,382.0,3066.0,Intel,Intel,,,,179.95,1516,8.43,1264,7.03,73.0,20.77,2,2010,LGA1156,Desktop
2091,Intel Celeron 420,CPU,2007-06-03,65.0,35.0,77.0,105.0,1600.0,Intel,Intel,,,,49.95,235,4.71,471,9.43,35.0,6.72,1,2009,LGA775,Desktop
2093,Intel Celeron N2806,CPU,2013-12-01,22.0,4.0,,,1580.0,Intel,Intel,,,,,479,,524,,4.5,106.48,2,2014,FCBGA1170,Laptop
2097,Intel Pentium G3440,CPU,2014-05-01,22.0,54.0,177.0,1400.0,3300.0,Intel,Intel,,,,59.0,2129,36.09,1895,32.13,53.0,40.18,2,2014,LGA1150,Desktop
2098,Intel Core i3-2367M,CPU,2011-10-01,32.0,17.0,149.0,624.0,1400.0,Intel,Intel,,,,,832,,617,,17.0,48.93,2,2011,BGA1023,Laptop
2099,Intel Xeon Gold 6336Y,CPU,2021-04-06,10.0,185.0,,,2400.0,Intel,Intel,,,,3850.34,45517,11.82,2522,0.65,185.0,246.04,24,2021,FCLGA4189,Server
2104,Intel Celeron 220,CPU,2007-10-21,65.0,19.0,77.0,105.0,1200.0,Intel,Intel,,,,,209,,255,,19.0,10.97,1,2009,BGA479,Desktop
2106,Intel Core i7-4600U,CPU,2013-09-01,22.0,15.0,118.0,1300.0,2100.0,Intel,Intel,,,,,2685,,1673,,15.0,179.02,2,2013,FCBGA1168,Laptop
2108,Intel Core i7-6850K,CPU,2016-05-31,14.0,140.0,,,3600.0,Intel,Intel,,,,326.97,11295,34.54,2407,7.36,140.0,80.68,6,2016,FCLGA2011-3,Desktop
2113,Intel Xeon L5638,CPU,2010-03-16,32.0,60.0,239.0,1170.0,2000.0,Intel,Intel,,,,69.9,3225,46.14,727,10.4,60.0,53.75,6,2011,LGA1366,Server
2117,Intel Atom N2800,CPU,2011-12-01,32.0,7.0,66.0,176.0,1867.0,Intel,Intel,,,,,429,,319,,6.5,66.06,2,2011,BGA559,Laptop
2120,Intel Core i7-860,CPU,2009-09-08,45.0,95.0,296.0,774.0,2800.0,Intel,Intel,,,,43.99,2890,65.7,1319,29.98,95.0,30.42,4,2009,LGA1156,Desktop
2122,Intel Core i7-875K,CPU,2010-05-30,45.0,95.0,296.0,774.0,2933.0,Intel,Intel,,,,368.88,3119,8.45,1374,3.72,95.0,32.83,4,2010,LGA1156,Desktop
2124,Intel Atom D2500,CPU,2011-11-01,32.0,10.0,66.0,176.0,1867.0,Intel,Intel,,,,,275,,346,,10.0,27.46,2,2012,BGA559,Desktop
2126,Intel Core i3-2330E,CPU,2011-06-01,32.0,35.0,149.0,624.0,2200.0,Intel,Intel,,,,,1823,,1063,,35.0,52.1,2,2014,rPGA988,Desktop
2130,Intel Core i5-540M,CPU,2010-01-07,32.0,35.0,81.0,382.0,2533.0,Intel,Intel,,,,48.99,1752,35.76,1133,23.13,35.0,50.06,2,2010,BGA1288,Laptop
2132,Intel Core i7-7700K,CPU,2017-01-03,14.0,91.0,,,4200.0,Intel,Intel,,,,349.44,9658,27.64,2730,7.81,95.0,101.66,4,2016,LGA 1151,Desktop
2133,Intel Xeon E5606,CPU,2011-02-14,32.0,80.0,239.0,1170.0,2133.0,Intel,Intel,,,,217.0,2326,10.72,941,4.34,80.0,29.07,4,2011,LGA1366,Server
2134,Intel Core i7-10710U,CPU,2019-08-21,14.0,25.0,,,1100.0,Intel,Intel,,,,644.99,10126,15.7,2460,3.81,15.0,675.07,6,2019,FCBGA1528,Laptop
2135,Intel Core i5-8500,CPU,2018-02-14,14.0,65.0,,,3000.0,Intel,Intel,,,,190.0,9576,50.4,2485,13.08,65.0,147.32,6,2018,FCLGA1151-2,Desktop
2137,Intel Core i9-10900F,CPU,2020-04-30,14.0,65.0,,,2800.0,Intel,Intel,,,,350.0,20881,59.66,3070,8.77,65.0,321.25,10,2020,FCLGA1200,Desktop
2138,Intel Core i5-3360M,CPU,2012-06-01,22.0,35.0,118.0,,2800.0,Intel,Intel,,,,78.02,2846,36.48,1755,22.5,35.0,81.31,2,2012,BGA1023,Laptop
2142,Intel Celeron 2961Y,CPU,2013-12-01,22.0,12.0,118.0,1400.0,1100.0,Intel,Intel,,,,,732,,641,,11.5,63.66,2,2015,unknown,Laptop
