,Unnamed: 0,GPUname,Type,Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (MHz),Foundry,Vendor,FP16 GFLOPS,FP32 GFLOPS,FP64 GFLOPS
3019,3019,NVIDIA GeForce2 Go,GPU,2000-11-11,180.0,2.0,64.0,20.0,143.0,TSMC,NVIDIA,,,
3022,3022,NVIDIA GeForce GTX 280,GPU,2008-06-16,65.0,236.0,576.0,1400.0,602.0,TSMC,NVIDIA,,622.1,77.76
3024,3024,NVIDIA GeForce RTX 3080 Mobile,GPU,2021-01-12,8.0,115.0,392.0,17400.0,1110.0,Samsung,NVIDIA,18980.0,18980.0,296.6
3026,3026,NVIDIA Quadro FX 380 LP,GPU,2009-12-01,40.0,28.0,57.0,260.0,550.0,TSMC,NVIDIA,,44.0,
3030,3030,NVIDIA GeForce RTX 3090,GPU,2020-09-01,8.0,350.0,628.0,28300.0,1395.0,Samsung,NVIDIA,35580.0,35580.0,556.0
3032,3032,NVIDIA GeForce 7800 GTX,GPU,2005-06-22,110.0,86.0,333.0,302.0,430.0,TSMC,NVIDIA,,,
3033,3033,NVIDIA Tesla M2070-Q,GPU,2011-07-25,40.0,225.0,529.0,3100.0,574.0,TSMC,NVIDIA,,1028.0,513.9
3034,3034,NVIDIA Tesla X2090,GPU,2011-07-25,40.0,225.0,520.0,3000.0,651.0,TSMC,NVIDIA,,1332.0,666.1
3035,3035,NVIDIA GeForce GT 720A,GPU,2014-07-01,28.0,33.0,116.0,585.0,775.0,TSMC,NVIDIA,,297.6,24.8
3037,3037,NVIDIA GeForce GTX 285,GPU,2008-12-23,55.0,204.0,470.0,1400.0,648.0,TSMC,NVIDIA,,708.5,88.56
3041,3041,NVIDIA GeForce GTS 360M,GPU,2010-01-07,40.0,38.0,144.0,727.0,550.0,TSMC,NVIDIA,,275.7,
3043,3043,NVIDIA GeForce GT 520M,GPU,2011-01-05,40.0,12.0,79.0,292.0,740.0,TSMC,NVIDIA,,142.1,11.84
3045,3045,NVIDIA GeForce FX Go5700,GPU,2005-02-01,130.0,,133.0,82.0,450.0,TSMC,NVIDIA,,,
3049,3049,NVIDIA GeForce RTX 3050 Ti Mobile,GPU,2021-01-01,8.0,,,,1222.0,Samsung,NVIDIA,7603.0,7603.0,118.8
3050,3050,NVIDIA Quadro FX 3700,GPU,2008-01-08,65.0,78.0,324.0,754.0,500.0,TSMC,NVIDIA,,280.0,
3051,3051,NVIDIA GeForce GT 640,GPU,2012-06-05,28.0,65.0,118.0,1270.0,902.0,TSMC,NVIDIA,,692.7,28.86
3052,3052,NVIDIA GeForce 6200 AGP,GPU,2003-12-14,150.0,,65.0,29.0,230.0,TSMC,NVIDIA,,,
3053,3053,NVIDIA GeForce GTX 260 Core 216 Rev. 2,GPU,2008-11-27,55.0,171.0,470.0,1400.0,576.0,TSMC,NVIDIA,,536.5,67.07
3057,3057,NVIDIA Quadro NVS 280 AGP,GPU,2004-05-25,150.0,13.0,124.0,45.0,275.0,TSMC,NVIDIA,,,
3060,3060,NVIDIA Quadro FX 880M,GPU,2010-01-07,40.0,35.0,100.0,486.0,550.0,TSMC,NVIDIA,,116.2,
3064,3064,NVIDIA P102-100,GPU,2018-02-12,16.0,250.0,471.0,11800.0,1582.0,TSMC,NVIDIA,168.3,10770.0,336.6
3066,3066,NVIDIA GeForce 6800 GS,GPU,2005-11-07,130.0,,225.0,222.0,425.0,TSMC,NVIDIA,,,
3068,3068,NVIDIA Quadro CX,GPU,2008-11-11,55.0,150.0,470.0,1400.0,602.0,TSMC,NVIDIA,,462.3,57.79
3069,3069,NVIDIA Tesla M6,GPU,2015-08-30,28.0,100.0,398.0,5200.0,930.0,TSMC,NVIDIA,,3625.0,113.3
3071,3071,NVIDIA Quadro K610M,GPU,2013-07-23,28.0,30.0,87.0,1020.0,980.0,TSMC,NVIDIA,,376.3,15.68
3075,3075,NVIDIA GeForce Go 7200,GPU,2006-09-01,90.0,,81.0,112.0,450.0,TSMC,NVIDIA,,,
3076,3076,NVIDIA A16 PCIe,GPU,2021-04-12,8.0,250.0,,,885.0,Samsung,NVIDIA,8678.0,8678.0,271.2
3079,3079,NVIDIA GeForce GT 120M,GPU,2009-06-15,55.0,14.0,121.0,314.0,500.0,TSMC,NVIDIA,,80.0,
3087,3087,NVIDIA Quadro P5000 Mobile,GPU,2017-01-11,16.0,100.0,314.0,7200.0,1278.0,TSMC,NVIDIA,101.2,6480.0,202.5
3088,3088,NVIDIA Quadro FX 5800,GPU,2008-11-11,55.0,189.0,470.0,1400.0,610.0,TSMC,NVIDIA,,622.1,77.76
3090,3090,NVIDIA Quadro P1000 Mobile,GPU,2017-02-07,14.0,40.0,132.0,3300.0,1303.0,Samsung,NVIDIA,24.3,1555.0,48.61
3093,3093,NVIDIA GeForce 7100 + nForce 630i,GPU,2007-10-04,90.0,,81.0,112.0,600.0,Unknown,NVIDIA,,,
3094,3094,NVIDIA GeForce 9300 GS Rev. 2,GPU,2011-03-12,40.0,,57.0,260.0,589.0,TSMC,NVIDIA,,44.86,
3095,3095,NVIDIA GeForce GTX 960 OEM,GPU,2015-11-26,28.0,,398.0,5200.0,924.0,TSMC,NVIDIA,,2365.0,73.92
3096,3096,NVIDIA GeForce2 Ultra,GPU,2000-08-14,150.0,,88.0,25.0,250.0,TSMC,NVIDIA,,,
3097,3097,NVIDIA GeForce GT 555M,GPU,2012-03-26,40.0,35.0,238.0,1170.0,675.0,TSMC,NVIDIA,,388.8,32.4
3098,3098,NVIDIA GeForce GTX 560 Ti,GPU,2011-01-25,40.0,170.0,332.0,1950.0,823.0,TSMC,NVIDIA,,1263.0,105.3
3099,3099,NVIDIA GeForce 205 OEM,GPU,2009-11-26,40.0,31.0,57.0,260.0,589.0,TSMC,NVIDIA,,44.86,
3100,3100,NVIDIA GeForce RTX 2070 Mobile,GPU,2019-01-29,12.0,115.0,445.0,10800.0,1215.0,TSMC,NVIDIA,13270.0,6636.0,207.4
3101,3101,NVIDIA GeForce2 Go,GPU,2000-11-11,180.0,2.0,64.0,20.0,143.0,TSMC,NVIDIA,,,
3103,3103,NVIDIA GeForce GTX 780 6 GB,GPU,2013-09-10,28.0,250.0,561.0,7080.0,863.0,TSMC,NVIDIA,,4156.0,173.2
3105,3105,NVIDIA GeForce MX450 30.5W 10Gbps,GPU,2020-08-25,12.0,31.0,200.0,4700.0,1395.0,TSMC,NVIDIA,5645.0,2822.0,88.2
3108,3108,NVIDIA Quadro K5000M,GPU,2012-08-07,28.0,100.0,294.0,3540.0,601.0,TSMC,NVIDIA,,1615.0,67.31
3119,3119,NVIDIA GeForce FX 5900,GPU,2003-05-12,130.0,,207.0,135.0,400.0,TSMC,NVIDIA,,,
3120,3120,NVIDIA Quadro 5000M,GPU,2010-07-27,40.0,100.0,529.0,3100.0,405.0,TSMC,NVIDIA,,518.4,
3122,3122,NVIDIA GeForce 6100 + nForce 400,GPU,2004-10-11,90.0,,,,425.0,Unknown,NVIDIA,,,
3125,3125,NVIDIA GeForce 7800 GS AGP,GPU,2006-02-02,110.0,75.0,333.0,302.0,375.0,TSMC,NVIDIA,,,
3126,3126,NVIDIA GeForce GT 555M,GPU,2011-06-15,40.0,35.0,116.0,585.0,753.0,TSMC,NVIDIA,,289.2,24.1
3127,3127,NVIDIA GeForce GT 645 OEM,GPU,2012-04-24,40.0,102.0,332.0,1950.0,776.0,TSMC,NVIDIA,,894.0,74.5
3128,3128,NVIDIA NVS 2100M,GPU,2010-01-07,40.0,11.0,57.0,260.0,535.0,TSMC,NVIDIA,,39.36,
3131,3131,NVIDIA GeForce GT 520 PCIe x1,GPU,2011-04-13,40.0,29.0,79.0,292.0,810.0,TSMC,NVIDIA,,155.5,12.96
3132,3132,NVIDIA Quadro NVS 280 PCIe,GPU,2004-05-25,150.0,13.0,91.0,45.0,275.0,TSMC,NVIDIA,,,
3133,3133,NVIDIA GRID K500,GPU,2014-07-02,28.0,225.0,294.0,3540.0,745.0,TSMC,NVIDIA,,2289.0,95.36
3134,3134,NVIDIA A100 SXM4 40 GB,GPU,2020-05-14,7.0,400.0,826.0,54200.0,1095.0,TSMC,NVIDIA,77970.0,19490.0,9746.0
3135,3135,NVIDIA Quadro M600M,GPU,2015-08-18,28.0,30.0,148.0,1870.0,837.0,TSMC,NVIDIA,,672.8,21.02
3139,3139,NVIDIA GeForce RTX 2080 SUPER Max-Q,GPU,2020-04-02,12.0,80.0,545.0,13600.0,735.0,TSMC,NVIDIA,11980.0,5990.0,187.2
3142,3142,NVIDIA GeForce GTX 760 OEM,GPU,2016-11-06,28.0,170.0,294.0,3540.0,993.0,TSMC,NVIDIA,,2812.0,117.2
3146,3146,NVIDIA GeForce2 MX 200 LP,GPU,2001-03-03,180.0,,64.0,20.0,175.0,TSMC,NVIDIA,,,
3149,3149,NVIDIA GeForce 7300 GT AGP,GPU,2006-05-15,90.0,24.0,125.0,177.0,350.0,TSMC,NVIDIA,,,
3150,3150,NVIDIA Quadro FX 500,GPU,2003-05-21,150.0,,124.0,45.0,270.0,TSMC,NVIDIA,,,
3151,3151,NVIDIA GeForce GTX 560 Ti OEM,GPU,2011-03-08,40.0,170.0,332.0,1950.0,823.0,TSMC,NVIDIA,,1263.0,105.3
3153,3153,NVIDIA GeForce 315 OEM,GPU,2011-04-28,40.0,33.0,144.0,727.0,506.0,TSMC,NVIDIA,,97.15,
3156,3156,NVIDIA GRID A100B,GPU,2020-05-14,7.0,400.0,826.0,54200.0,900.0,TSMC,NVIDIA,55570.0,13890.0,6947.0
3159,3159,NVIDIA GeForce PCX 5950,GPU,2004-02-17,130.0,57.0,207.0,135.0,475.0,TSMC,NVIDIA,,,
3161,3161,NVIDIA Tesla V100 PCIe 32 GB,GPU,2018-03-27,12.0,250.0,815.0,21100.0,1230.0,TSMC,NVIDIA,28260.0,14130.0,7066.0
3162,3162,NVIDIA GeForce GTX 660M,GPU,2012-03-22,28.0,50.0,118.0,1270.0,835.0,TSMC,NVIDIA,,729.6,30.4
3163,3163,NVIDIA GeForce GTX 780,GPU,2013-05-23,28.0,250.0,561.0,7080.0,863.0,TSMC,NVIDIA,,4156.0,173.2
3166,3166,NVIDIA GeForce GTX 765M,GPU,2013-05-30,28.0,75.0,221.0,2540.0,797.0,TSMC,NVIDIA,,1326.0,55.23
3170,3170,NVIDIA GeForce 8600M GT Mac Edition,GPU,2007-10-05,80.0,20.0,169.0,289.0,470.0,TSMC,NVIDIA,,60.16,
3173,3173,NVIDIA GeForce 940MX,GPU,2016-01-01,28.0,23.0,,,954.0,TSMC,NVIDIA,,762.6,23.83
3174,3174,NVIDIA GeForce 7650 GS,GPU,2006-03-22,90.0,,125.0,177.0,450.0,TSMC,NVIDIA,,,
3177,3177,NVIDIA GeForce GTX 645 OEM,GPU,2013-04-22,28.0,65.0,221.0,2540.0,824.0,TSMC,NVIDIA,,949.2,39.55
3179,3179,NVIDIA GeForce 7900 GTX,GPU,2006-03-09,90.0,84.0,196.0,278.0,650.0,TSMC,NVIDIA,,,
3180,3180,NVIDIA GeForce GTX 660,GPU,2012-09-06,28.0,140.0,221.0,2540.0,980.0,TSMC,NVIDIA,,1981.0,82.56
3181,3181,NVIDIA Quadro T2000 Mobile,GPU,2019-05-27,12.0,60.0,200.0,4700.0,1575.0,TSMC,NVIDIA,7311.0,3656.0,114.2
3182,3182,NVIDIA GeForce 7800 GS+ 20Pipes AGP,GPU,2006-09-28,90.0,75.0,196.0,278.0,425.0,TSMC,NVIDIA,,,
3186,3186,NVIDIA GeForce 6800 GT,GPU,2004-04-14,110.0,,287.0,222.0,350.0,TSMC,NVIDIA,,,
3187,3187,NVIDIA GeForce GT 425M,GPU,2010-09-03,40.0,23.0,116.0,585.0,560.0,TSMC,NVIDIA,,215.0,17.92
3192,3192,NVIDIA GeForce GTX 480,GPU,2010-03-26,40.0,250.0,529.0,3100.0,701.0,TSMC,NVIDIA,,1345.0,168.1
3197,3197,NVIDIA Quadro K2000M,GPU,2012-06-01,28.0,55.0,118.0,1270.0,745.0,TSMC,NVIDIA,,572.2,23.84
3203,3203,NVIDIA GeForce GT 440 OEM,GPU,2010-10-11,40.0,65.0,238.0,1170.0,810.0,TSMC,NVIDIA,,466.6,38.88
3206,3206,NVIDIA Tesla V100 DGXS 16 GB,GPU,2018-03-27,12.0,250.0,815.0,21100.0,1327.0,TSMC,NVIDIA,31330.0,15670.0,7834.0
3209,3209,NVIDIA Tesla K20Xm,GPU,2012-11-12,28.0,235.0,561.0,7080.0,732.0,TSMC,NVIDIA,,3935.0,1312.0
3210,3210,NVIDIA Quadro P600,GPU,2017-02-07,14.0,40.0,132.0,3300.0,1329.0,Samsung,NVIDIA,18.68,1196.0,37.37
3211,3211,NVIDIA GeForce 910M,GPU,2015-03-13,28.0,33.0,87.0,1020.0,641.0,TSMC,NVIDIA,,492.3,20.51
3213,3213,NVIDIA GeForce 820M,GPU,2015-03-21,28.0,45.0,118.0,1270.0,810.0,TSMC,NVIDIA,,622.1,25.92
3214,3214,NVIDIA Quadro 600,GPU,2010-12-13,40.0,40.0,116.0,585.0,640.0,TSMC,NVIDIA,,245.8,20.48
3219,3219,NVIDIA GeForce 7300 GS,GPU,2006-01-18,90.0,23.0,81.0,112.0,450.0,TSMC,NVIDIA,,,
3221,3221,NVIDIA GeForce RTX 2080 Ti,GPU,2018-09-20,12.0,250.0,754.0,18600.0,1350.0,TSMC,NVIDIA,26900.0,13450.0,420.2
3225,3225,NVIDIA GeForce 7025 + nForce 630a,GPU,2006-02-01,90.0,,81.0,112.0,425.0,Unknown,NVIDIA,,,
3226,3226,NVIDIA GeForce FX 5700 EP,GPU,2004-09-01,130.0,,133.0,82.0,425.0,TSMC,NVIDIA,,,
3230,3230,NVIDIA GeForce GTS 450,GPU,2010-09-13,40.0,106.0,238.0,1170.0,783.0,TSMC,NVIDIA,,601.3,50.11
3232,3232,NVIDIA GeForce GTX 870M,GPU,2014-03-12,28.0,100.0,294.0,3540.0,941.0,TSMC,NVIDIA,,2599.0,108.3
3233,3233,NVIDIA GeForce GTX 960A,GPU,2015-03-13,28.0,75.0,148.0,1870.0,1029.0,TSMC,NVIDIA,,1389.0,43.4
3234,3234,NVIDIA Quadro P2200,GPU,2019-06-10,16.0,75.0,200.0,4400.0,1000.0,TSMC,NVIDIA,59.72,3822.0,119.4
3235,3235,NVIDIA GeForce 8500 GT,GPU,2007-04-17,80.0,30.0,127.0,210.0,459.0,TSMC,NVIDIA,,29.38,
3236,3236,NVIDIA GeForce GTX 680M,GPU,2012-06-04,28.0,100.0,294.0,3540.0,719.0,TSMC,NVIDIA,,2038.0,84.9
3237,3237,NVIDIA GeForce GTX 970,GPU,2014-09-19,28.0,148.0,398.0,5200.0,1050.0,TSMC,NVIDIA,,3920.0,122.5
3239,3239,NVIDIA Quadro FX 3500M,GPU,2007-03-01,90.0,45.0,196.0,278.0,575.0,TSMC,NVIDIA,,,
3241,3241,NVIDIA GeForce GT 520MX,GPU,2011-05-30,40.0,20.0,79.0,292.0,900.0,TSMC,NVIDIA,,172.8,14.4
3247,3247,NVIDIA GeForce 7950 GT,GPU,2006-08-06,90.0,65.0,196.0,278.0,550.0,TSMC,NVIDIA,,,
3248,3248,NVIDIA GeForce GTX 980M,GPU,2014-10-07,28.0,,398.0,5200.0,1038.0,TSMC,NVIDIA,,3462.0,108.2
3251,3251,NVIDIA Quadro M3000 SE,GPU,2016-10-02,28.0,75.0,398.0,5200.0,823.0,TSMC,NVIDIA,,1892.0,59.14
3253,3253,NVIDIA Tesla V100 SXM2 16 GB,GPU,2017-06-21,12.0,250.0,815.0,21100.0,1312.0,TSMC,NVIDIA,31330.0,15670.0,7834.0
3255,3255,NVIDIA GeForce GTX 570 Rev. 2,GPU,2010-12-07,40.0,219.0,520.0,3000.0,732.0,TSMC,NVIDIA,,1405.0,175.7
3257,3257,NVIDIA GeForce GTX 780M Mac Edition,GPU,2013-11-08,28.0,122.0,294.0,3540.0,771.0,TSMC,NVIDIA,,2448.0,102.0
3259,3259,NVIDIA Quadro NVS 300M,GPU,2006-05-24,90.0,16.0,125.0,177.0,500.0,TSMC,NVIDIA,,,
3260,3260,NVIDIA Quadro T1000 Mobile GDDR6,GPU,2020-06-08,12.0,50.0,200.0,4700.0,1395.0,TSMC,NVIDIA,5914.0,2957.0,92.4
3261,3261,NVIDIA Quadro P6000,GPU,2016-10-01,16.0,250.0,471.0,11800.0,1506.0,TSMC,NVIDIA,197.4,12630.0,394.8
3263,3263,NVIDIA GeForce GT 330M,GPU,2010-01-10,40.0,23.0,100.0,486.0,575.0,TSMC,NVIDIA,,121.4,
3266,3266,NVIDIA Jetson Xavier NX GPU,GPU,2020-05-14,12.0,15.0,350.0,9000.0,854.0,TSMC,NVIDIA,2115.0,1058.0,528.8
3267,3267,NVIDIA NVS 300,GPU,2011-01-08,40.0,18.0,57.0,260.0,520.0,TSMC,NVIDIA,,39.36,
3269,3269,NVIDIA Quadro4 200 NVS,GPU,2003-12-22,150.0,11.0,65.0,29.0,250.0,TSMC,NVIDIA,,,
3274,3274,NVIDIA Quadro P4000 Max-Q,GPU,2017-01-11,16.0,100.0,314.0,7200.0,1114.0,TSMC,NVIDIA,68.77,4401.0,137.5
3275,3275,NVIDIA GeForce 9800 GT,GPU,2008-07-21,55.0,125.0,260.0,754.0,600.0,TSMC,NVIDIA,,336.0,
3277,3277,NVIDIA Quadro4 500 XGL,GPU,2002-02-19,150.0,,65.0,29.0,250.0,TSMC,NVIDIA,,,
3279,3279,NVIDIA GeForce GTX 460 OEM,GPU,2010-10-11,40.0,150.0,332.0,1950.0,650.0,TSMC,NVIDIA,,873.6,72.8
3280,3280,NVIDIA GeForce GT 630M,GPU,2012-03-22,40.0,33.0,116.0,585.0,660.0,TSMC,NVIDIA,,253.4,21.12
3287,3287,NVIDIA GeForce GT 340 OEM,GPU,2010-02-02,40.0,69.0,144.0,727.0,550.0,TSMC,NVIDIA,,257.3,
3291,3291,NVIDIA Tesla C2090,GPU,2011-07-25,40.0,250.0,520.0,3000.0,651.0,TSMC,NVIDIA,,1332.0,666.1
3292,3292,NVIDIA GeForce GTX 260 Core 216,GPU,2008-09-16,65.0,182.0,576.0,1400.0,576.0,TSMC,NVIDIA,,536.5,67.07
3293,3293,NVIDIA GeForce 6200 AGP,GPU,2005-04-04,110.0,,110.0,75.0,350.0,TSMC,NVIDIA,,,
3295,3295,NVIDIA GeForce GTX 675M,GPU,2012-03-22,40.0,100.0,332.0,1950.0,620.0,TSMC,NVIDIA,,952.3,79.36
3297,3297,NVIDIA GeForce GT 640M LE,GPU,2012-05-04,40.0,32.0,116.0,585.0,753.0,TSMC,NVIDIA,,289.0,24.08
3302,3302,NVIDIA Tesla K20X,GPU,2012-11-12,28.0,235.0,561.0,7080.0,732.0,TSMC,NVIDIA,,3935.0,1312.0
3308,3308,NVIDIA GeForce GTX 965M,GPU,2015-01-09,28.0,,398.0,5200.0,540.0,TSMC,NVIDIA,,1106.0,34.56
3311,3311,NVIDIA Xbox GPU,GPU,2001-11-15,150.0,,142.0,57.0,233.0,TSMC,NVIDIA,,,
3312,3312,NVIDIA GeForce GT 555M,GPU,2011-07-02,40.0,35.0,238.0,1170.0,590.0,TSMC,NVIDIA,,339.8,28.32
3315,3315,NVIDIA GeForce 610M,GPU,2011-12-01,28.0,12.0,116.0,585.0,625.0,TSMC,NVIDIA,,120.0,10.0
3316,3316,NVIDIA Quadro FX 4500 SDI,GPU,2006-01-30,110.0,116.0,333.0,302.0,430.0,TSMC,NVIDIA,,,
3318,3318,NVIDIA GeForce 7600 LE,GPU,2006-03-22,90.0,,125.0,177.0,400.0,TSMC,NVIDIA,,,
3322,3322,NVIDIA GeForce GTX 980,GPU,2014-09-19,28.0,165.0,398.0,5200.0,1127.0,TSMC,NVIDIA,,4981.0,155.6
3324,3324,NVIDIA Tesla P4,GPU,2016-09-13,16.0,75.0,314.0,7200.0,886.0,TSMC,NVIDIA,89.12,5704.0,178.2
3325,3325,NVIDIA GeForce 8800 GT Mac Edition,GPU,2008-02-01,65.0,125.0,324.0,754.0,600.0,TSMC,NVIDIA,,336.0,
3336,3336,NVIDIA Quadro M1000M,GPU,2015-08-18,28.0,40.0,148.0,1870.0,993.0,TSMC,NVIDIA,,1017.0,31.78
3339,3339,NVIDIA GeForce FX 5200 LE,GPU,2003-03-17,150.0,,124.0,45.0,250.0,TSMC,NVIDIA,,,
3341,3341,NVIDIA GeForce 6500,GPU,2005-10-01,110.0,,110.0,75.0,400.0,TSMC,NVIDIA,,,
3346,3346,NVIDIA GeForce 710A,GPU,2013-04-01,28.0,33.0,116.0,585.0,775.0,TSMC,NVIDIA,,297.6,24.8
3348,3348,NVIDIA GeForce 610M,GPU,2011-12-01,40.0,12.0,116.0,585.0,672.0,TSMC,NVIDIA,,129.0,10.75
3349,3349,NVIDIA GeForce4 440 Go,GPU,2002-02-06,150.0,,65.0,29.0,220.0,TSMC,NVIDIA,,,
3351,3351,NVIDIA GeForce 610M,GPU,2011-12-01,40.0,12.0,79.0,292.0,738.0,TSMC,NVIDIA,,141.7,11.81
3352,3352,NVIDIA Quadro FX 4700 X2,GPU,2008-04-18,65.0,226.0,324.0,754.0,600.0,TSMC,NVIDIA,,384.0,
3353,3353,NVIDIA GeForce RTX 3060 Max-Q,GPU,2021-01-12,8.0,60.0,276.0,13250.0,817.0,Samsung,NVIDIA,9846.0,9846.0,153.8
3357,3357,NVIDIA GeForce GT 240M LE,GPU,2010-01-15,55.0,23.0,121.0,314.0,600.0,TSMC,NVIDIA,,96.0,
3358,3358,NVIDIA GeForce3,GPU,2001-02-27,150.0,,128.0,57.0,200.0,TSMC,NVIDIA,,,
3359,3359,NVIDIA TITAN V CEO Edition,GPU,2018-06-21,12.0,250.0,815.0,21100.0,1200.0,TSMC,NVIDIA,29800.0,14900.0,7450.0
3360,3360,NVIDIA GeForce GTX 260 OEM,GPU,2009-12-08,55.0,182.0,470.0,1400.0,518.0,TSMC,NVIDIA,,414.7,51.84
3362,3362,NVIDIA GeForce FX 5600,GPU,2003-03-06,130.0,37.0,121.0,80.0,325.0,TSMC,NVIDIA,,,
3366,3366,NVIDIA GeForce GTX 460,GPU,2010-07-12,40.0,160.0,332.0,1950.0,675.0,TSMC,NVIDIA,,907.2,75.6
3367,3367,NVIDIA GeForce MX450 30.5W 8Gbps,GPU,2020-08-25,12.0,31.0,200.0,4700.0,1035.0,TSMC,NVIDIA,4570.0,2285.0,71.4
3368,3368,NVIDIA Quadro FX 4500 X2,GPU,2006-04-24,90.0,145.0,196.0,278.0,500.0,TSMC,NVIDIA,,,
3371,3371,NVIDIA Quadro P4000 Mobile,GPU,2017-01-11,16.0,100.0,314.0,7200.0,1227.0,TSMC,NVIDIA,68.71,4398.0,137.4
3374,3374,NVIDIA GeForce FX 5200 Ultra,GPU,2003-03-06,150.0,,124.0,45.0,325.0,TSMC,NVIDIA,,,
3375,3375,NVIDIA GeForce 6700 XL,GPU,2004-11-14,110.0,,154.0,146.0,525.0,TSMC,NVIDIA,,,
3379,3379,NVIDIA GeForce GTX 1060 3 GB GP104,GPU,2016-12-25,16.0,120.0,314.0,7200.0,1506.0,TSMC,NVIDIA,61.49,3935.0,123.0
3382,3382,NVIDIA GeForce GT 750M,GPU,2013-01-09,28.0,50.0,118.0,1270.0,941.0,TSMC,NVIDIA,,742.7,30.94
3385,3385,NVIDIA GeForce GTX 950 Low Power,GPU,2016-03-01,28.0,75.0,228.0,2940.0,1026.0,TSMC,NVIDIA,,1828.0,57.12
3388,3388,NVIDIA GeForce FX 5800,GPU,2003-03-06,130.0,44.0,199.0,125.0,400.0,TSMC,NVIDIA,,,
3391,3391,NVIDIA GeForce GT 730 OEM,GPU,2015-04-09,28.0,64.0,118.0,1270.0,902.0,TSMC,NVIDIA,,692.7,28.86
3393,3393,NVIDIA GeForce Go 7900 SE,GPU,2006-04-18,90.0,20.0,125.0,177.0,350.0,TSMC,NVIDIA,,,
3394,3394,NVIDIA Jetson TK1 GPU,GPU,2014-10-15,28.0,8.0,,,756.0,TSMC,NVIDIA,,365.2,11.41
3396,3396,NVIDIA GeForce GTX 1060 Mobile,GPU,2016-08-15,16.0,80.0,200.0,4400.0,1404.0,TSMC,NVIDIA,66.8,4275.0,133.6
3398,3398,NVIDIA Quadro NVS 450,GPU,2008-11-11,65.0,35.0,86.0,210.0,480.0,TSMC,NVIDIA,,19.2,
3399,3399,NVIDIA GeForce GT 635M,GPU,2012-03-22,40.0,35.0,116.0,585.0,660.0,TSMC,NVIDIA,,253.4,21.12
3400,3400,NVIDIA GeForce GT 230M,GPU,2009-06-15,40.0,23.0,100.0,486.0,500.0,TSMC,NVIDIA,,105.6,
3403,3403,NVIDIA Tesla M2090,GPU,2011-07-25,40.0,250.0,520.0,3000.0,651.0,TSMC,NVIDIA,,1332.0,666.1
3406,3406,NVIDIA GeForce GT 520M,GPU,2011-01-05,40.0,12.0,116.0,585.0,672.0,TSMC,NVIDIA,,129.0,10.75
3409,3409,NVIDIA GeForce 405 OEM,GPU,2010-09-03,40.0,25.0,100.0,486.0,475.0,TSMC,NVIDIA,,52.8,
3413,3413,NVIDIA Quadro GV100,GPU,2018-03-27,12.0,250.0,815.0,21100.0,1132.0,TSMC,NVIDIA,33320.0,16660.0,8330.0
3415,3415,NVIDIA GeForce GTX 965M,GPU,2015-01-09,28.0,,398.0,5200.0,924.0,TSMC,NVIDIA,,1946.0,60.8
3416,3416,NVIDIA GeForce GTX 1060 6 GB Rev. 2,GPU,2018-01-05,16.0,120.0,200.0,4400.0,1506.0,TSMC,NVIDIA,68.36,4375.0,136.7
3420,3420,NVIDIA GeForce 7600 GT AGP,GPU,2007-01-08,90.0,40.0,125.0,177.0,560.0,TSMC,NVIDIA,,,
3421,3421,NVIDIA Tesla K10,GPU,2012-05-01,28.0,225.0,294.0,3540.0,745.0,TSMC,NVIDIA,,2289.0,95.36
3422,3422,NVIDIA GeForce FX 5600 XT PCI,GPU,2003-03-17,130.0,,121.0,80.0,235.0,TSMC,NVIDIA,,,
3423,3423,NVIDIA GeForce GT 230,GPU,2009-10-12,55.0,75.0,196.0,505.0,650.0,TSMC,NVIDIA,,156.0,
3424,3424,NVIDIA Tesla V100 FHHL,GPU,2018-03-27,12.0,250.0,815.0,21100.0,937.0,TSMC,NVIDIA,26420.0,13210.0,6605.0
3426,3426,NVIDIA GeForce 7050 + nForce 630i,GPU,2007-10-04,90.0,,81.0,112.0,500.0,Unknown,NVIDIA,,,
3427,3427,NVIDIA GeForce FX 5700 LE,GPU,2004-03-01,130.0,,133.0,82.0,250.0,TSMC,NVIDIA,,,
3428,3428,NVIDIA GRID K280Q,GPU,2013-06-28,28.0,225.0,294.0,3540.0,745.0,TSMC,NVIDIA,,2289.0,95.36
3431,3431,NVIDIA GeForce 9400 GT,GPU,2008-08-01,80.0,50.0,127.0,210.0,459.0,TSMC,NVIDIA,,29.38,
3432,3432,NVIDIA GeForce GTX 950 OEM,GPU,2016-01-01,28.0,,228.0,2940.0,937.0,TSMC,NVIDIA,,2464.0,76.99
3434,3434,NVIDIA GeForce 7800 GS 20Pipes AGP,GPU,2006-02-02,110.0,75.0,333.0,302.0,425.0,TSMC,NVIDIA,,,
3439,3439,NVIDIA GeForce FX 5700 Ultra,GPU,2003-10-23,130.0,46.0,133.0,82.0,475.0,TSMC,NVIDIA,,,
3442,3442,NVIDIA Quadro4 100 NVS,GPU,2003-12-22,150.0,10.0,65.0,29.0,250.0,TSMC,NVIDIA,,,
3443,3443,NVIDIA Quadro 2000D,GPU,2011-10-05,40.0,62.0,238.0,1170.0,625.0,TSMC,NVIDIA,,480.0,40.0
